dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,6.758384,7.824928,8.887234,1.126689,-2.616788,2.666895,2.808670
0.050000,6.711189,7.841644,8.937302,1.001349,-2.506793,2.199895,2.792776
0.050000,6.669928,7.857079,8.981356,0.881078,-2.405419,2.027485,2.773558
0.050000,6.634341,7.871229,9.019653,0.765943,-2.302702,2.054331,2.751857
0.050000,6.604127,7.884038,9.052470,0.656331,-2.192235,2.209333,2.728579
0.050000,6.578942,7.895423,9.080108,0.552777,-2.071087,2.422974,2.704718
0.050000,6.558404,7.905300,9.102898,0.455797,-1.939593,2.629862,2.681352
0.050000,6.542110,7.913594,9.121182,0.365666,-1.802618,2.739503,2.659605
0.050000,6.529664,7.920254,9.135298,0.282321,-1.666904,2.714277,2.640588
0.050000,6.520702,7.925250,9.145558,0.205208,-1.542268,2.492722,2.625327
0.050000,6.514923,7.928570,9.152223,0.133293,-1.438289,2.079585,2.614672
0.050000,6.512114,7.930215,9.155478,0.065105,-1.363766,1.490453,2.609235
0.050000,6.511430,7.930618,9.156272,0.015884,-0.984414,7.587048,2.607884
0.050000,6.511430,7.930618,9.156272,0.000000,-0.317682,13.334637,2.607884
